N	Axis1	Axis2	Axis3	Axis4	Axis5	color	text
132	-0.166533303	-0.077507815	0.046217689	-0.007438375	0.039454934	"#0d34f6"	cult
170	-0.168806565	-0.079225735	0.045672382	-0.001274047	0.037571316	"#0d34f6"	cult
133	-0.179157104	-0.079876396	0.048779394	0.005266121	0.03812916	"#0d34f6"	cult
195	-0.178866387	-0.080725411	0.049530724	0.006317511	0.037749191	"#0d34f6"	cult
106	-0.168165365	-0.083045388	0.035241933	-0.005740956	0.037048639	"#0d34f6"	cult
167	-0.161265843	-0.081356693	0.034414124	0.008997555	0.036126107	"#0d34f6"	cult
212	-0.174358918	-0.078606739	0.046867028	-0.013427081	0.038446468	"#0d34f6"	cult
179	-0.167931196	-0.078046269	0.035798665	0.007909384	0.032593798	"#0d34f6"	cult
2816	-0.164427151	-0.077296365	0.035493902	0.007238266	0.03348553	"#0d34f6"	cult
213	-0.168064158	-0.077911498	0.041631868	-0.001560327	0.034677865	"#0d34f6"	cult
294	-0.169439165	-0.081225096	0.04822139	-0.007555917	0.037461171	"#0d34f6"	cult
2645	-0.167170036	-0.077575422	0.043943012	-0.00130672	0.031995827	"#0d34f6"	cult
2666	-0.168072266	-0.079302921	0.043855755	-0.000514658	0.034035321	"#0d34f6"	cult
103	-0.168148435	-0.079058036	0.043704239	-0.017616706	0.037114063	"#0d34f6"	cult
114	-0.163012783	-0.081191968	0.042341668	-0.000280757	0.03471455	"#0d34f6"	cult
217	-0.176641934	-0.075230887	0.042253032	0.014194345	0.033018861	"#0d34f6"	cult
2636	-0.166651478	-0.078464664	0.046532745	-0.010234728	0.036151141	"#0d34f6"	cult
101	-0.168152171	-0.080076133	0.047579632	-0.006012498	0.036517144	"#0d34f6"	cult
2823	-0.18934703	-0.084286014	0.048323465	-0.00461972	0.037319182	"#0d34f6"	cult
2746	-0.190734235	-0.088825099	0.048210969	-0.002913255	0.039699519	"#0d34f6"	cult
2796	-0.191019581	-0.08814758	0.047320651	-0.004412055	0.038901618	"#0d34f6"	cult
298	-0.175814885	-0.082050685	0.051217472	-0.027899906	0.047408217	"#0d34f6"	cult
59	-0.162664136	-0.083712114	0.045682403	-0.003162297	0.041050384	"#0d34f6"	cult
72	-0.174478412	-0.07972069	0.04887218	-0.006573949	0.040680798	"#0d34f6"	cult
61	-0.171648824	-0.080316614	0.040273477	-0.009161189	0.038537009	"#0d34f6"	cult
383	-0.161136442	-0.085733187	0.039254942	-0.008029502	0.042871204	"#0d34f6"	cult
191	-0.169345063	-0.080357231	0.045974015	-0.001493525	0.036349636	"#0d34f6"	cult
104	-0.163114691	-0.084128928	0.040878836	0.001444244	0.037616847	"#0d34f6"	cult
194	-0.168557672	-0.078667971	0.048785924	0.001435248	0.035728821	"#0d34f6"	cult
13	-0.16049301	-0.085631687	0.046069669	-0.024010791	0.043307716	"#0d34f6"	cult
2647	-0.160053002	-0.086219032	0.045642273	-0.023846302	0.043814824	"#0d34f6"	cult
112	-0.166486743	-0.084473114	0.047080339	-0.029195033	0.046763994	"#0d34f6"	cult
2848	-0.169352712	-0.082293308	0.04624381	-0.011123832	0.042648836	"#0d34f6"	cult
2668	-0.167960705	-0.085491409	0.042215335	-0.020138218	0.043422772	"#0d34f6"	cult
460	-0.170969128	-0.087208564	0.042950196	-0.020223998	0.045190145	"#0d34f6"	cult
2761	-0.169495421	-0.086653346	0.043807639	-0.020204602	0.046999444	"#0d34f6"	cult
2660	-0.169998849	-0.083075445	0.046456705	-0.007339156	0.041981284	"#0d34f6"	cult
2777	-0.169062585	-0.080580644	0.044966403	-0.016124026	0.041467686	"#0d34f6"	cult
2681	-0.16393136	-0.083331307	0.044169246	-0.018901736	0.04281931	"#0d34f6"	cult
2898	-0.154346877	-0.081217271	0.04507629	-0.034326437	0.047528304	"#0d34f6"	cult
2677	-0.169766915	-0.079602311	0.046115172	-0.001618727	0.033761509	"#0d34f6"	cult
2671	-0.170516972	-0.081637933	0.045830521	7.29E-05	0.034805296	"#0d34f6"	cult
306	-0.172114824	-0.082396577	0.045719727	-0.000725628	0.036893158	"#0d34f6"	cult
2889	-0.170420992	-0.081206911	0.046322526	-0.000510021	0.036253671	"#0d34f6"	cult
105	-0.177160935	-0.072675265	0.040926844	0.019446545	0.027161549	"#0d34f6"	cult
119	-0.214394515	-0.023714935	0.04121838	-0.020680856	-0.007885487	"#0d34f6"	cult
129	-0.213094049	-0.024236075	0.04184127	-0.022391051	-0.008425627	"#0d34f6"	cult
31	-0.227315076	-0.046121188	0.052165231	-0.036398904	0.012423199	"#0d34f6"	cult
2877	-0.195830739	-0.073769118	0.043357964	-0.024999387	0.032180955	"#0d34f6"	cult
2696	-0.203645886	-0.067082585	0.049243215	-0.031278543	0.027422746	"#0d34f6"	cult
2710	-0.204133184	-0.066734186	0.048189781	-0.0299746	0.027982735	"#0d34f6"	cult
2633	-0.204854589	-0.064281316	0.050395995	-0.03069333	0.026786981	"#0d34f6"	cult
2646	-0.203213565	-0.066396684	0.049524305	-0.030808723	0.027917652	"#0d34f6"	cult
273	-0.204440196	-0.011556443	0.042528931	-0.035314811	0.00459244	"#0d34f6"	cult
303	-0.216907993	-0.006752191	0.045622628	-0.041897885	-0.009549204	"#0d34f6"	cult
120	-0.185078456	-0.016436778	0.037051003	-0.042308737	-0.003052329	"#0d34f6"	cult
174	-0.222985394	0.028058609	0.053755193	-0.067671695	-0.022192877	"#0d34f6"	cult
160	-0.206664018	-0.023809219	0.046214238	-0.032609194	-0.002360314	"#0d34f6"	cult
445	-0.199570157	0.068933806	0.037864418	-0.062466651	-0.058814304	"#0d34f6"	cult
237	-0.176699505	0.003199217	0.045703466	-0.067414405	0.012654997	"#0d34f6"	cult
318	-0.191213578	-0.016013673	0.044516764	-0.066195798	0.007148623	"#0d34f6"	cult
149	-0.201845687	-0.044245113	0.059578293	-0.061473826	0.02868051	"#0d34f6"	cult
2853	-0.199419168	-0.05814873	0.051464929	-0.026379948	0.024203045	"#0d34f6"	cult
2862	-0.198437686	-0.058386361	0.050762541	-0.027145233	0.023147418	"#0d34f6"	cult
446	-0.192975226	-0.050542091	0.045913767	-0.028054881	0.012365632	"#0d34f6"	cult
259	-0.205631852	-0.010006237	0.05143292	-0.046872761	0.016004742	"#0d34f6"	cult
165	-0.201546089	-0.036767895	0.052169012	-0.056826405	0.01402585	"#0d34f6"	cult
255	-0.20013464	-0.037950426	0.056711315	-0.048993884	0.020610952	"#0d34f6"	cult
412	-0.194541148	-0.038220504	0.047344914	-0.042742301	0.010408185	"#0d34f6"	cult
43	-0.205670767	-0.03530041	0.05185772	-0.046178293	0.011127258	"#0d34f6"	cult
437	-0.19510663	-0.016832368	0.051838657	-0.058012324	0.008115346	"#0d34f6"	cult
402	-0.176452851	-0.022289313	0.048726551	-0.051061246	0.010832456	"#0d34f6"	cult
439	-0.209076644	-0.01120546	0.052060794	-0.0602286	0.006415333	"#0d34f6"	cult
162	-0.213647474	-0.006324681	0.05232864	-0.046994945	-0.002414756	"#0d34f6"	cult
424	-0.211234251	0.013587098	0.049810568	-0.059348073	-0.011728161	"#0d34f6"	cult
407	-0.181505429	-0.016274119	0.040106804	-0.044444744	-0.002494269	"#0d34f6"	cult
93	-0.206898103	-0.025854745	0.046582909	-0.034693544	0.005971384	"#0d34f6"	cult
354	-0.215731553	-0.026367135	0.046214824	-0.034156398	0.002385279	"#0d34f6"	cult
382	-0.215195168	-0.026498664	0.049199791	-0.045912982	-0.00011032	"#0d34f6"	cult
324	-0.198883392	-0.052870216	0.053307637	-0.053261979	0.027975495	"#0d34f6"	cult
21	-0.203766439	-0.022834747	0.050058902	-0.055213721	0.018315806	"#0d34f6"	cult
38	-0.204439694	-0.038777282	0.050153913	-0.045248731	0.018005824	"#0d34f6"	cult
77	-0.209412242	-0.028597407	0.055365218	-0.054980832	0.013782394	"#0d34f6"	cult
2866	-0.191930449	-0.049634196	0.048099165	-0.052334956	0.02416016	"#0d34f6"	cult
2850	-0.197450176	-0.046158866	0.053540816	-0.0537249	0.025298432	"#0d34f6"	cult
468	-0.201189681	-0.049411921	0.051017164	-0.052162869	0.026170534	"#0d34f6"	cult
2698	-0.201228472	-0.04402268	0.054359184	-0.053399835	0.023619731	"#0d34f6"	cult
2740	-0.201281507	-0.042832504	0.054820589	-0.053849357	0.022623844	"#0d34f6"	cult
2673	-0.199939694	-0.044845794	0.054516076	-0.054130744	0.02326279	"#0d34f6"	cult
2739	-0.20042986	-0.044649219	0.053651642	-0.053692342	0.025389483	"#0d34f6"	cult
2745	-0.199791261	-0.044721868	0.053589145	-0.054305111	0.024514556	"#0d34f6"	cult
187	-0.206709513	0.00619916	0.041100907	-0.046473137	-0.021616747	"#0d34f6"	cult
186	-0.198448748	-0.020883256	0.038940916	-0.033854365	-0.004819989	"#0d34f6"	cult
316	-0.194394434	0.015456009	0.032966056	-0.056135853	-0.026172848	"#0d34f6"	cult
263	-0.210198243	-0.017310454	0.047818537	-0.054481819	-0.002476984	"#0d34f6"	cult
386	-0.228375574	0.001222851	0.056316077	-0.061652165	-0.009404916	"#0d34f6"	cult
253	-0.218365312	-0.002740961	0.050297368	-0.063872238	-0.007941199	"#0d34f6"	cult
326	-0.215417245	0.009095867	0.047357621	-0.06266168	-0.016278906	"#0d34f6"	cult
323	-0.203700988	-0.014059774	0.043556141	-0.05199503	-0.003234334	"#0d34f6"	cult
339	-0.212743438	-0.018013444	0.049338243	-0.042815957	0.002113633	"#0d34f6"	cult
325	-0.202088266	-0.037452699	0.05113096	-0.041601284	0.010314794	"#0d34f6"	cult
422	-0.21093054	-0.023553882	0.049147148	-0.046378389	-0.001106061	"#0d34f6"	cult
315	-0.214060862	-0.015898712	0.048019866	-0.054001613	0.000330168	"#0d34f6"	cult
317	-0.210427679	-0.022470154	0.045356858	-0.041245813	-0.001511689	"#0d34f6"	cult
387	-0.226644808	-0.011700476	0.053525448	-0.045835111	-0.005725857	"#0d34f6"	cult
37	-0.218993952	-0.017862377	0.050767581	-0.04315577	0.00054267	"#0d34f6"	cult
2827	-0.206265295	-0.043655288	0.044652417	-0.024950724	0.010111658	"#0d34f6"	cult
334	-0.213585106	-0.024308964	0.046037895	-0.039686972	0.000513976	"#0d34f6"	cult
121	-0.218939523	-0.036504149	0.051256918	-0.031387376	0.006906587	"#0d34f6"	cult
135	-0.217731843	-0.01282971	0.052315638	-0.04410141	-0.005259616	"#0d34f6"	cult
349	-0.235159021	-0.025751522	0.051779554	-0.034818133	-0.00194156	"#0d34f6"	cult
351	-0.222505655	-0.028942519	0.052607825	-0.037611371	0.00335594	"#0d34f6"	cult
2808	-0.22090006	-0.008649539	0.048116198	-0.055935002	-0.009725879	"#0d34f6"	cult
286	-0.220189956	-0.023731171	0.047659733	-0.045388568	0.001925914	"#0d34f6"	cult
2814	-0.222077339	-0.030541571	0.051829148	-0.031075363	0.002738825	"#0d34f6"	cult
251	-0.224304254	0.001909811	0.049693441	-0.051142924	-0.015890792	"#0d34f6"	cult
67	-0.215407494	0.004393535	0.053322018	-0.060799522	-0.005871071	"#0d34f6"	cult
198	-0.229009209	0.01172137	0.054357011	-0.065865566	-0.003725638	"#0d34f6"	cult
427	-0.222692057	-0.036716268	0.053479778	-0.03848836	0.012125274	"#0d34f6"	cult
68	-0.233792774	-0.032959973	0.05483197	-0.046268059	0.007411799	"#0d34f6"	cult
2861	-0.229109685	-0.033592	0.052906021	-0.046479139	0.007057746	"#0d34f6"	cult
310	-0.194478452	-0.018647443	0.044807698	-0.054336216	0.003196282	"#0d34f6"	cult
92	-0.20446649	-0.044021427	0.052763246	-0.042737834	0.013881566	"#0d34f6"	cult
393	-0.211711955	-0.030821196	0.054324631	-0.050823008	0.00565706	"#0d34f6"	cult
2708	-0.208013718	-0.004933674	0.042818312	-0.055881966	-0.002610822	"#0d34f6"	cult
224	-0.212409872	0.000117428	0.043675404	-0.056789787	-0.002245669	"#0d34f6"	cult
2706	-0.209761384	-0.00272853	0.04269646	-0.058711399	-0.001983348	"#0d34f6"	cult
122	-0.218870919	-0.012717261	0.046095587	-0.045428356	-0.006157928	"#0d34f6"	cult
308	-0.202062907	-0.023854837	0.047590046	-0.042165885	0.004129603	"#0d34f6"	cult
18	-0.21574189	-0.037762497	0.059019119	-0.041449018	0.01405731	"#0d34f6"	cult
404	-0.206211398	-0.005293965	0.042483929	-0.05423544	-0.007734574	"#0d34f6"	cult
444	-0.205903946	-0.039487797	0.047220213	-0.034093993	0.011684372	"#0d34f6"	cult
282	-0.225384545	-0.015895954	0.047337954	-0.037606868	0.004371166	"#0d34f6"	cult
131	-0.21363626	-0.033903995	0.048837019	-0.045493996	0.005535366	"#0d34f6"	cult
221	-0.215505081	-0.026854894	0.048296213	-0.036935873	0.008841245	"#0d34f6"	cult
2835	-0.224352185	-0.034739356	0.053193028	-0.032528974	0.008006077	"#0d34f6"	cult
398	-0.216212633	-0.055146934	0.059692283	-0.037086348	0.023309834	"#0d34f6"	cult
274	-0.201431284	-0.053802559	0.046560261	-0.023840256	0.020662971	"#0d34f6"	cult
392	-0.222612615	-0.004000092	0.047523953	-0.039919505	-0.008802484	"#0d34f6"	cult
107	-0.218431526	-0.067863175	0.05527897	-0.017221404	0.024221802	"#0d34f6"	cult
2855	-0.214339185	-0.060374987	0.055547546	-0.018892744	0.021532852	"#0d34f6"	cult
451	-0.220156003	-0.024373625	0.056632975	-0.035386113	0.004631251	"#0d34f6"	cult
27	-0.213341936	-0.037672418	0.049315833	-0.020625257	0.015846065	"#0d34f6"	cult
136	-0.211888274	-0.029291009	0.047112169	-0.017611985	0.008483471	"#0d34f6"	cult
262	-0.219071854	-0.043058823	0.052219728	-0.032349331	0.018252903	"#0d34f6"	cult
442	-0.217285386	-0.064598179	0.054003411	-0.017343236	0.022288709	"#0d34f6"	cult
2883	-0.223507271	-0.052900562	0.056949994	-0.016240157	0.019143657	"#0d34f6"	cult
2884	-0.214377389	-0.064575058	0.052824289	-0.011370975	0.021477546	"#0d34f6"	cult
464	-0.212447945	-0.043200331	0.051186158	-0.037425947	0.010513962	"#0d34f6"	cult
84	-0.224491533	-0.028504899	0.055330509	-0.04375108	0.005461427	"#0d34f6"	cult
2836	-0.219825267	-0.026752355	0.055830169	-0.043069538	0.006242352	"#0d34f6"	cult
458	-0.217728622	-0.033010971	0.05397644	-0.039239235	0.0080758	"#0d34f6"	cult
466	-0.214920731	-0.042071693	0.05132783	-0.03830592	0.008593221	"#0d34f6"	cult
406	-0.212082362	-0.028628744	0.046389971	-0.031822225	0.000969315	"#0d34f6"	cult
448	-0.207229033	-0.046250962	0.052387662	-0.042644313	0.011990865	"#0d34f6"	cult
22	-0.217383639	-0.023802873	0.049107161	-0.046969591	-0.000552523	"#0d34f6"	cult
124	-0.21988792	-0.030302463	0.053693242	-0.041989014	0.00585509	"#0d34f6"	cult
436	-0.211688091	-0.039039524	0.049039428	-0.041364143	0.010033267	"#0d34f6"	cult
156	-0.201476881	-0.044257515	0.050636783	-0.050360232	0.012144431	"#0d34f6"	cult
313	-0.212787567	-0.013705318	0.047408197	-0.051858157	-0.005331216	"#0d34f6"	cult
2852	-0.196249376	-0.038188691	0.045310589	-0.048760756	0.009052907	"#0d34f6"	cult
48	-0.220974662	-0.041853178	0.05168084	-0.026923139	0.011737774	"#0d34f6"	cult
260	-0.191406917	-0.036136456	0.042083998	-0.019437541	0.010372408	"#0d34f6"	cult
2858	-0.210512716	-0.033427824	0.050752659	-0.038815002	0.010476125	"#0d34f6"	cult
2840	-0.207710209	-0.038940147	0.053528359	-0.031260227	0.011103051	"#0d34f6"	cult
2667	-0.210342049	-0.036491421	0.054803441	-0.03091283	0.008926907	"#0d34f6"	cult
2736	-0.209899622	-0.038235772	0.054819657	-0.03042528	0.011204435	"#0d34f6"	cult
33	-0.213661187	-0.039698855	0.046563525	-0.0299502	0.007800277	"#0d34f6"	cult
360	-0.187983724	-0.036276177	0.039145986	-0.02596981	0.011364411	"#0d34f6"	cult
340	-0.224279835	-0.058039096	0.054773781	-0.022484046	0.023230978	"#0d34f6"	cult
2711	-0.194088559	-0.067508936	0.045112732	-0.012837437	0.026913162	"#0d34f6"	cult
395	-0.212876598	-0.056499601	0.053749061	-0.030916802	0.019817259	"#0d34f6"	cult
2851	-0.200377743	-0.065789217	0.053138019	-0.023142121	0.02878294	"#0d34f6"	cult
2703	-0.201779063	-0.064573526	0.05363353	-0.023692648	0.029050095	"#0d34f6"	cult
2802	-0.202831801	-0.064778362	0.053068382	-0.023780395	0.029626594	"#0d34f6"	cult
238	-0.215717705	-0.041908553	0.046961969	-0.028948746	0.009764128	"#0d34f6"	cult
252	-0.221547355	-0.05473269	0.052151217	-0.023811852	0.013955233	"#0d34f6"	cult
130	-0.221940696	-0.043462085	0.054233072	-0.039886943	0.013914819	"#0d34f6"	cult
309	-0.223499836	-0.0452282	0.05423649	-0.034697862	0.013568578	"#0d34f6"	cult
2	-0.213210001	-0.056628312	0.048962733	-0.021790216	0.016727363	"#0d34f6"	cult
3	-0.223366782	-0.054117687	0.05671743	-0.031635317	0.017705126	"#0d34f6"	cult
357	-0.221612899	-0.04303108	0.053555819	-0.030208347	0.015026063	"#0d34f6"	cult
391	-0.220801171	0.009064673	0.049702282	-0.042144964	-0.019208939	"#0d34f6"	cult
2691	-0.220800302	-0.009563696	0.04690737	-0.049795218	-0.008568845	"#0d34f6"	cult
161	-0.221937391	0.014648774	0.050377509	-0.058998299	-0.018638733	"#0d34f6"	cult
388	-0.20425978	0.007707067	0.039234285	-0.061357912	-0.019645135	"#0d34f6"	cult
90	-0.200569519	0.019206651	0.037039879	-0.05602168	-0.031702231	"#0d34f6"	cult
380	-0.213539061	0.05931278	0.045562459	-0.066251604	-0.047064778	"#0d34f6"	cult
239	-0.191909207	0.024957118	0.036119761	-0.06454633	-0.030191248	"#0d34f6"	cult
258	-0.218987035	0.015072099	0.047922436	-0.05388651	-0.018873765	"#0d34f6"	cult
40	-0.193059076	-0.033836833	0.033500444	-0.023840619	0.003431095	"#0d34f6"	cult
281	-0.208387093	0.033247119	0.03517931	-0.058310866	-0.03142393	"#0d34f6"	cult
159	-0.210205184	0.009407807	0.041446444	-0.057933633	-0.015539639	"#0d34f6"	cult
429	-0.216050263	0.020904209	0.044310731	-0.064693889	-0.026016002	"#0d34f6"	cult
232	-0.185265304	0.026620929	0.033697385	-0.060338064	-0.027930246	"#0d34f6"	cult
288	-0.214556818	0.015171323	0.040714245	-0.069609819	-0.017518808	"#0d34f6"	cult
110	-0.203398976	0.022102155	0.038221304	-0.063077933	-0.026407612	"#0d34f6"	cult
206	-0.18992	0.019680944	0.027359391	-0.064410777	-0.026172628	"#0d34f6"	cult
56	-0.188088721	0.027633622	0.035798682	-0.059474879	-0.034218562	"#0d34f6"	cult
125	-0.212664591	-0.001535775	0.046866186	-0.054229483	-0.011970738	"#0d34f6"	cult
169	-0.213492158	0.001892435	0.043804795	-0.065531876	-0.015865101	"#0d34f6"	cult
327	-0.191088738	0.037837043	0.033237614	-0.072439684	-0.032867805	"#0d34f6"	cult
287	-0.212507248	0.019401608	0.041315747	-0.061441962	-0.021051062	"#0d34f6"	cult
352	-0.216621843	0.021201838	0.041488589	-0.061607681	-0.020152896	"#0d34f6"	cult
403	-0.21343469	0.031052728	0.039316541	-0.0598937	-0.030924479	"#0d34f6"	cult
123	-0.197430347	0.077963546	0.031006271	-0.077628082	-0.059168413	"#0d34f6"	cult
2731	-0.199428463	0.077953066	0.033676152	-0.080517221	-0.057861866	"#0d34f6"	cult
295	-0.224336873	0.071979181	0.050125971	-0.06984785	-0.051321647	"#0d34f6"	cult
376	-0.235928379	0.055267529	0.050967601	-0.055898854	-0.047169875	"#0d34f6"	cult
183	-0.231486468	0.079257121	0.050041798	-0.077517209	-0.050744502	"#0d34f6"	cult
283	-0.22253436	0.047695834	0.056966681	-0.082809695	-0.025751905	"#0d34f6"	cult
268	-0.226081588	0.060349609	0.043725704	-0.068123752	-0.048505136	"#0d34f6"	cult
272	-0.204600136	0.056669945	0.035781389	-0.062192615	-0.045054053	"#0d34f6"	cult
409	-0.197762001	0.109840195	0.027528136	-0.07410976	-0.070113607	"#0d34f6"	cult
54	-0.228467492	0.026664751	0.047796462	-0.063187032	-0.02605471	"#0d34f6"	cult
55	-0.209346712	0.051572365	0.04286401	-0.06984174	-0.042171733	"#0d34f6"	cult
367	-0.225283738	0.041746721	0.047187989	-0.071203053	-0.033877364	"#0d34f6"	cult
230	-0.214412327	0.050901527	0.039180686	-0.070388989	-0.041686216	"#0d34f6"	cult
299	-0.212819542	0.051834431	0.04117588	-0.071651373	-0.041614871	"#0d34f6"	cult
435	-0.217881852	0.038826638	0.046453319	-0.055346203	-0.032891026	"#0d34f6"	cult
49	-0.222091567	0.054484273	0.04492718	-0.072612177	-0.041145757	"#0d34f6"	cult
384	-0.214675948	0.05274811	0.041681514	-0.070534203	-0.044375386	"#0d34f6"	cult
250	-0.211460475	0.057225025	0.050907436	-0.077783195	-0.028553999	"#0d34f6"	cult
261	-0.203923284	0.024670899	0.041880533	-0.061979455	-0.023485161	"#0d34f6"	cult
182	-0.210768355	0.063466576	0.04162013	-0.075851921	-0.046334865	"#0d34f6"	cult
111	-0.204352878	0.050995397	0.044847628	-0.073721871	-0.033241171	"#0d34f6"	cult
378	-0.203510198	0.078491416	0.042369704	-0.075507853	-0.053389592	"#0d34f6"	cult
430	-0.176354622	0.095859479	0.032132129	-0.085590648	-0.061444014	"#0d34f6"	cult
223	-0.22507852	0.045924927	0.0471273	-0.067244215	-0.041307459	"#0d34f6"	cult
164	-0.179831012	0.042510327	0.031522309	-0.069703463	-0.041357866	"#0d34f6"	cult
229	-0.180382619	0.095176969	0.029131706	-0.085396153	-0.063824043	"#0d34f6"	cult
390	-0.133717028	0.075152212	0.019098646	-0.066533658	-0.062989925	"#0d34f6"	cult
411	-0.216079236	0.065896535	0.047239233	-0.077806363	-0.047934584	"#0d34f6"	cult
377	-0.192393787	0.092854919	0.03505596	-0.083011403	-0.068473725	"#0d34f6"	cult
89	-0.187203816	0.135172745	0.02976951	-0.099580039	-0.086971402	"#0d34f6"	cult
116	-0.189303797	0.115844811	0.033492822	-0.082443692	-0.079184211	"#0d34f6"	cult
240	-0.196784523	0.053584907	0.032708276	-0.071816137	-0.04140046	"#0d34f6"	cult
418	-0.216195945	0.070930781	0.043431115	-0.071384905	-0.05249917	"#0d34f6"	cult
185	-0.215919359	0.080578789	0.048504041	-0.080269452	-0.052575761	"#0d34f6"	cult
45	-0.191311083	0.1499069	0.036385818	-0.101500262	-0.086256088	"#0d34f6"	cult
348	-0.214006351	0.075942513	0.044138396	-0.080563398	-0.054395973	"#0d34f6"	cult
375	-0.222815893	0.075488442	0.048109015	-0.079855575	-0.051116399	"#0d34f6"	cult
266	-0.209954541	0.087649886	0.03757411	-0.076814129	-0.066913091	"#0d34f6"	cult
29	-0.220108861	0.038345567	0.04388934	-0.062834838	-0.035146242	"#0d34f6"	cult
2782	-0.211209422	0.087511849	0.041314553	-0.074897391	-0.060880257	"#0d34f6"	cult
200	-0.197215965	0.071107071	0.03866921	-0.071866328	-0.05337823	"#0d34f6"	cult
275	-0.192617256	0.070603278	0.036307327	-0.072731109	-0.055802403	"#0d34f6"	cult
231	-0.186459844	0.127162944	0.024829819	-0.081196671	-0.082758528	"#0d34f6"	cult
447	-0.202124024	0.076902996	0.038429829	-0.072362991	-0.057766414	"#0d34f6"	cult
374	-0.198592532	0.086482645	0.026066689	-0.077957507	-0.06067386	"#0d34f6"	cult
44	-0.198839586	0.104073452	0.035363951	-0.086778991	-0.069644357	"#0d34f6"	cult
47	-0.190909312	0.135919775	0.032591592	-0.092500372	-0.083216543	"#0d34f6"	cult
