k21	k22	k31	k32	k33	k41	k42	k43	k44	k51	k52	k53	k54	k55	k61	k62	k63	k64	k65	k66	k71	k72	k73	k74	k75	k76	k77	k81	k82	k83	k84	k85	k86	k87	k88	k91	k92	k93	k94	k95	k96	k97	k98	k99
0.139258	0.860742	0.86253	0.133349	0.00412091	0.148053	0.835203	0.0166444	1.00E-04	0.0720019	0.768972	1.00E-04	0.123595	0.0353307	1.00E-04	0.990801	0.00879868	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.990682	1.00E-04	1.00E-04	1.00E-04	0.00881842	1.00E-04	9.99E-05	0.990405	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00899527	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.982582	9.99E-05	9.99E-05	0.0167188	9.99E-05	9.99E-05
0.145845	0.854155	0.856121	0.134771	0.00910787	0.159003	0.827598	0.0118262	0.00157376	0.0676616	0.763325	0.00460943	0.131297	0.0331071	1.00E-04	0.990402	0.00919822	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.989693	1.00E-04	1.00E-04	1.00E-04	0.00980696	1.00E-04	9.99E-05	0.988905	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0104953	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.982879	9.99E-05	9.99E-05	0.0164217	9.99E-05	9.99E-05
0.144513	0.855487	0.856462	0.135356	0.00818243	0.155329	0.828874	0.0127914	0.00300509	0.0655039	0.765527	0.00635691	0.12526	0.0373527	1.00E-04	0.993854	0.00574651	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.992566	1.00E-04	1.00E-04	1.00E-04	0.00693402	1.00E-04	9.99E-05	0.991225	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00817489	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.988304	9.99E-05	9.99E-05	0.0109969	9.99E-05	9.99E-05
0.146045	0.853955	0.855805	0.135298	0.00889726	0.151919	0.8273	0.0171252	0.00365519	0.0653985	0.76169	0.00796758	0.124934	0.0400096	1.00E-04	0.990607	0.00899272	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.989629	1.00E-04	1.00E-04	1.00E-04	0.00987142	1.00E-04	9.99E-05	0.989889	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00951139	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.984472	9.99E-05	9.99E-05	0.0148286	9.99E-05	9.99E-05
0.154978	0.845022	0.846806	0.141617	0.0115767	0.15577	0.821501	0.0163219	0.00640746	0.0701479	0.753605	0.00793547	0.131411	0.0369007	1.00E-04	0.997957	0.00164311	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.998766	1.00E-04	1.00E-04	1.00E-04	0.000733942	1.00E-04	9.99E-05	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.993443	9.99E-05	9.99E-05	0.00585785	9.99E-05	9.99E-05
0.157648	0.842352	0.846869	0.14628	0.00685082	0.157289	0.815322	0.027289	1.00E-04	0.0714453	0.752938	0.00263092	0.12613	0.0468549	1.00E-04	0.983068	0.0165319	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.984387	1.00E-04	1.00E-04	1.00E-04	0.0151131	1.00E-04	9.99E-05	0.983128	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.016272	9.99E-05	9.99E-05	0.00167034	9.99E-05	0.976277	9.99E-05	9.99E-05	0.0214532	9.99E-05	9.99E-05
0.171667	0.828333	0.828629	0.143621	0.02775	0.149064	0.803335	0.0290472	0.0185537	0.0781599	0.738811	0.0186774	0.123707	0.0406444	0.00974411	0.927535	0.0493931	1.00E-04	1.00E-04	0.0131276	0.0145332	0.922824	0.00902482	0.00194843	1.00E-04	0.0514694	1.00E-04	0.000167812	0.926222	0.0133339	1.00E-04	1.00E-04	0.00819786	0.0494398	0.00243826	0.00861616	0.0183295	0.00399923	0.917206	1.00E-04	1.00E-04	0.0514496	1.00E-04	1.00E-04
0.156748	0.843252	0.844281	0.146841	0.00887739	0.152038	0.816732	0.0282763	0.00295372	0.0692317	0.752419	0.00556871	0.127108	0.0456724	1.00E-04	0.976892	0.0227079	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.977269	1.00E-04	1.00E-04	1.00E-04	0.0222312	1.00E-04	9.99E-05	0.97593	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0234703	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.971779	9.99E-05	9.99E-05	0.0275213	9.99E-05	9.99E-05
0.15391	0.84609	0.844255	0.142187	0.013558	0.155746	0.816552	0.0226166	0.00508533	0.065886	0.754967	0.0128258	0.124563	0.0417581	1.00E-04	0.990961	0.00863945	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.989509	1.00E-04	1.00E-04	1.00E-04	0.00999106	1.00E-04	9.99E-05	0.98838	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0110207	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.984192	9.99E-05	9.99E-05	0.0151087	9.99E-05	9.99E-05
0.145684	0.854316	0.855556	0.132345	0.0120993	0.156497	0.828865	0.00976377	0.00487428	0.0646265	0.762601	0.00787145	0.127358	0.0375434	1.00E-04	0.984976	0.0146237	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.984449	1.00E-04	1.00E-04	1.00E-04	0.0150513	1.00E-04	9.99E-05	0.985184	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0142162	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.979261	9.99E-05	9.99E-05	0.0200398	9.99E-05	9.99E-05
0.155765	0.844235	0.844639	0.140058	0.0153023	0.15523	0.819295	0.0203719	0.00510306	0.0712646	0.753492	0.00855502	0.127676	0.0390122	1.00E-04	0.972107	0.0274935	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.971377	1.00E-04	1.00E-04	1.00E-04	0.0281233	1.00E-04	9.99E-05	0.971824	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0275767	9.99E-05	9.99E-05	0.000435287	9.99E-05	0.965313	9.99E-05	9.99E-05	0.0336518	9.99E-05	9.99E-05
0.134081	0.865919	0.868294	0.120764	0.0109418	0.150809	0.838875	0.0045616	0.00575441	0.0692194	0.772907	0.0128544	0.122341	0.0226782	1.00E-04	0.996154	0.00344578	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.996155	1.00E-04	1.00E-04	1.00E-04	0.00334541	1.00E-04	9.99E-05	0.99684	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00256007	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.990255	9.99E-05	9.99E-05	0.00904495	9.99E-05	9.99E-05
0.139989	0.860011	0.860683	0.124374	0.0149427	0.146342	0.836593	0.00768852	0.00937602	0.0637952	0.770289	0.0130691	0.116084	0.0367621	1.00E-04	0.994019	0.0055816	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.994892	1.00E-04	1.00E-04	1.00E-04	0.00460778	1.00E-04	9.99E-05	0.993889	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00551147	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.987689	9.99E-05	9.99E-05	0.0116115	9.99E-05	9.99E-05
0.149347	0.850653	0.854451	0.133172	0.0123773	0.158432	0.824511	0.0141835	0.00287387	0.0626595	0.758437	0.00898512	0.130429	0.0394895	1.00E-04	0.994568	0.0050322	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.994643	1.00E-04	1.00E-04	1.00E-04	0.00485742	1.00E-04	9.99E-05	0.993165	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00623516	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.988314	9.99E-05	9.99E-05	0.0109862	9.99E-05	9.99E-05
0.159044	0.840956	0.840727	0.145472	0.0138011	0.156472	0.812586	0.0260496	0.0048917	0.0659808	0.748032	0.0120772	0.129397	0.0445135	1.00E-04	0.9995	1.00E-04	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.998788	1.00E-04	1.00E-04	1.00E-04	0.000712662	1.00E-04	9.99E-05	0.998177	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00122343	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.992199	9.99E-05	9.99E-05	0.007101	9.99E-05	9.99E-05
0.136639	0.863361	0.864914	0.123205	0.0118812	0.151366	0.839624	0.00573146	0.00327875	0.0694307	0.7715	0.00760796	0.126715	0.0247467	1.00E-04	0.990737	0.00886331	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.990755	1.00E-04	1.00E-04	1.00E-04	0.00874551	1.00E-04	9.99E-05	0.991338	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00806239	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.985507	9.99E-05	9.99E-05	0.013793	9.99E-05	9.99E-05
0.149426	0.850574	0.852327	0.131525	0.0161473	0.152901	0.823638	0.0121095	0.011351	0.0641269	0.758071	0.0151265	0.125949	0.0367263	1.00E-04	0.981554	0.0180461	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.979939	1.00E-04	1.00E-04	1.00E-04	0.0195611	1.00E-04	9.99E-05	0.980106	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0192941	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.974749	9.99E-05	9.99E-05	0.024551	9.99E-05	9.99E-05
0.160934	0.839066	0.839013	0.132948	0.0280397	0.143565	0.812147	0.0237364	0.0205514	0.0825948	0.747301	0.0212862	0.118733	0.0300851	0.00960429	0.908009	0.0693132	1.00E-04	1.00E-04	0.0128733	0.0123934	0.908199	0.0103528	1.00E-04	1.00E-04	0.0687548	1.00E-04	1.00E-04	0.906954	0.0152431	1.00E-04	1.00E-04	0.00696425	0.0697424	0.000795887	0.0105766	0.0170884	0.00259594	0.897267	1.00E-04	1.00E-04	0.0720726	1.00E-04	1.00E-04
0.159363	0.840637	0.844353	0.139715	0.0159312	0.156675	0.815025	0.0194068	0.00889325	0.0708904	0.749222	0.0129696	0.128419	0.0384988	1.00E-04	0.982175	0.0174255	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.982155	1.00E-04	1.00E-04	1.00E-04	0.0173449	1.00E-04	9.99E-05	0.980865	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0185354	9.99E-05	9.99E-05	0.0016514	9.99E-05	0.973409	9.99E-05	9.99E-05	0.0243396	9.99E-05	9.99E-05
0.158955	0.841045	0.839731	0.13924	0.0210295	0.156074	0.813002	0.0185553	0.0123692	0.0699089	0.746772	0.0146114	0.127939	0.040769	1.00E-04	0.977221	0.0208554	1.00E-04	1.00E-04	0.00162327	1.00E-04	0.976667	0.00236507	1.00E-04	1.00E-04	0.020568	1.00E-04	1.00E-04	0.975859	1.00E-04	1.00E-04	1.00E-04	0.0029664	0.0206753	1.00E-04	1.00E-04	0.00282683	0.000318095	0.970063	1.00E-04	1.00E-04	0.0262928	1.00E-04	1.00E-04
0.157941	0.842059	0.842498	0.134854	0.0226481	0.152765	0.814342	0.0187747	0.014119	0.0675171	0.751441	0.0166059	0.124137	0.0402996	1.00E-04	0.979728	0.0183567	1.00E-04	1.00E-04	0.0016153	1.00E-04	0.978089	0.00144626	1.00E-04	1.00E-04	0.0200649	1.00E-04	1.00E-04	0.977352	1.00E-04	1.00E-04	1.00E-04	0.0016858	0.0204621	1.00E-04	9.99E-05	0.00273381	9.99E-05	0.97125	9.99E-05	9.99E-05	0.0254169	9.99E-05	9.99E-05
0.166364	0.833636	0.835964	0.141473	0.0225634	0.153978	0.808016	0.0245969	0.0134088	0.067161	0.745629	0.0181638	0.12748	0.0415666	1.00E-04	0.955832	0.0351171	0.000229695	1.00E-04	0.00862105	1.00E-04	0.954955	0.00980483	1.00E-04	1.00E-04	0.0348408	1.00E-04	1.00E-04	0.956314	1.00E-04	1.00E-04	1.00E-04	0.00686197	0.0359885	0.00043564	1.00E-04	0.0136736	0.00309902	0.942667	1.00E-04	1.00E-04	0.0400607	1.00E-04	1.00E-04
0.170608	0.829392	0.830282	0.144623	0.0250951	0.156419	0.80124	0.0235134	0.018828	0.0727437	0.739394	0.0174695	0.12991	0.0404829	0.00154329	0.956792	0.0299047	1.00E-04	1.00E-04	0.01156	0.0027563	0.956755	0.011684	1.00E-04	1.00E-04	0.0285045	1.00E-04	0.00326543	0.954037	0.00506012	1.00E-04	1.00E-04	0.00842706	0.0289103	1.00E-04	1.00E-04	0.0149593	0.00434892	0.945961	1.00E-04	1.00E-04	0.0335404	1.00E-04	0.000790163
0.157329	0.842671	0.846254	0.143115	0.0106304	0.161143	0.81568	0.0206782	0.00249902	0.0628699	0.751632	0.00691631	0.135443	0.0431386	1.00E-04	0.979	0.0206005	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.980431	1.00E-04	1.00E-04	1.00E-04	0.019069	1.00E-04	9.99E-05	0.979764	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0196366	9.99E-05	9.99E-05	0.00660361	9.99E-05	0.968638	9.99E-05	9.99E-05	0.0241584	9.99E-05	9.99E-05
0.156204	0.843796	0.84451	0.143888	0.0116024	0.157782	0.816971	0.0210939	0.00415257	0.0757405	0.751264	0.0047932	0.130125	0.0380767	1.00E-04	0.986622	0.0129782	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.985113	1.00E-04	1.00E-04	1.00E-04	0.0143876	1.00E-04	9.99E-05	0.986101	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0132997	9.99E-05	9.99E-05	0.00102905	9.99E-05	0.978653	9.99E-05	9.99E-05	0.0197184	9.99E-05	9.99E-05
0.166929	0.833071	0.833155	0.14991	0.016935	0.154787	0.807805	0.0286922	0.00871513	0.0779055	0.741807	0.00978883	0.128693	0.0418062	0.00171702	0.964661	0.026905	1.00E-04	1.00E-04	0.00651657	0.00453423	0.964839	0.00340284	1.00E-04	1.00E-04	0.0269244	1.00E-04	1.00E-04	0.964109	0.0065616	1.00E-04	1.00E-04	0.00313354	0.0257956	1.00E-04	0.00179699	0.0130174	1.00E-04	0.95495	1.00E-04	1.00E-04	0.0297361	1.00E-04	1.00E-04
0.155211	0.844789	0.844208	0.138836	0.016956	0.149799	0.819139	0.0208476	0.0102144	0.0774548	0.750111	0.0120599	0.12259	0.0377835	1.00E-04	0.967353	0.0322472	1.00E-04	1.00E-04	1.00E-04	0.00144388	0.966653	1.00E-04	1.00E-04	1.00E-04	0.0315033	1.00E-04	1.00E-04	0.963886	0.00342205	1.00E-04	1.00E-04	1.00E-04	0.0321921	1.00E-04	9.99E-05	0.00677864	9.99E-05	0.955036	9.99E-05	9.99E-05	0.0375857	9.99E-05	9.99E-05
0.162954	0.837046	0.838756	0.145615	0.0156283	0.152324	0.812531	0.027857	0.00728874	0.0817482	0.74762	0.00856854	0.12372	0.0383434	0.00154552	0.963738	0.0321611	1.00E-04	1.00E-04	0.00235491	0.00725769	0.960838	1.00E-04	1.00E-04	1.00E-04	0.0315049	1.00E-04	1.00E-04	0.960699	0.00689455	1.00E-04	1.00E-04	1.00E-04	0.0319067	1.00E-04	0.00312937	0.0086836	1.00E-04	0.953534	1.00E-04	1.00E-04	0.0341535	1.00E-04	1.00E-04
0.148693	0.851307	0.852402	0.141266	0.00633145	0.152279	0.824751	0.0210387	0.00193143	0.0725995	0.758719	0.00542825	0.125974	0.0372796	1.00E-04	0.989815	0.0097848	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.989038	1.00E-04	1.00E-04	1.00E-04	0.0104625	1.00E-04	9.99E-05	0.988659	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0107414	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.983645	9.99E-05	9.99E-05	0.0156557	9.99E-05	9.99E-05
0.137689	0.862311	0.865036	0.12634	0.00862411	0.149923	0.838105	0.0118723	1.00E-04	0.0746091	0.770537	0.0026362	0.124985	0.0272329	1.00E-04	0.992981	0.00661922	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.993476	1.00E-04	1.00E-04	1.00E-04	0.00602375	1.00E-04	9.99E-05	0.993724	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.00567655	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.986323	9.99E-05	9.99E-05	0.0129773	9.99E-05	9.99E-05
0.142736	0.857264	0.856549	0.132763	0.0106883	0.152771	0.831614	0.0128403	0.00277481	0.0694349	0.764433	0.00681586	0.127516	0.0318009	1.00E-04	0.979488	0.0201117	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.980378	1.00E-04	1.00E-04	1.00E-04	0.0191218	1.00E-04	9.99E-05	0.979347	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0200531	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.973281	9.99E-05	9.99E-05	0.0260197	9.99E-05	9.99E-05
0.145678	0.854322	0.857845	0.125486	0.0166691	0.148803	0.830498	0.0122988	0.00839987	0.0697126	0.763845	0.0106258	0.123275	0.0325414	1.00E-04	0.989242	0.0103581	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.988285	1.00E-04	1.00E-04	1.00E-04	0.0112156	1.00E-04	9.99E-05	0.989323	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0100774	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.983752	9.99E-05	9.99E-05	0.0155487	9.99E-05	9.99E-05
0.172267	0.827733	0.828684	0.154279	0.017037	0.16102	0.801073	0.0273227	0.0105839	0.0763724	0.734198	0.0121885	0.132411	0.0448306	0.00547974	0.952505	0.0332988	0.0027294	1.00E-04	0.00588718	0.00805614	0.951419	0.0054657	0.00188037	0.000131512	0.0329471	1.00E-04	0.00123864	0.951281	0.00815228	1.00E-04	0.000933321	0.00341228	0.0315099	0.00337283	0.00423331	0.018658	1.00E-04	0.941923	1.00E-04	1.00E-04	0.034686	1.00E-04	1.00E-04
0.175747	0.824253	0.82651	0.155549	0.0179412	0.151093	0.79956	0.0404181	0.00892899	0.0794527	0.734131	0.00983505	0.122442	0.0541396	0.00664892	0.946959	0.0349788	0.00591318	1.00E-04	0.00539983	0.00849066	0.945725	0.00642169	0.00703144	1.00E-04	0.0321316	1.00E-04	0.00381101	0.944536	0.0117336	1.00E-04	1.00E-04	0.00180143	0.0338981	0.00401989	0.00419072	0.0247527	1.00E-04	0.93456	1.00E-04	1.00E-04	0.0359973	1.00E-04	1.00E-04
0.148891	0.851109	0.852172	0.131523	0.0163053	0.153094	0.824944	0.0116078	0.0103545	0.0697911	0.757733	0.0132972	0.128135	0.0310428	1.00E-04	0.981942	0.0176585	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.982071	1.00E-04	1.00E-04	1.00E-04	0.0174295	1.00E-04	9.99E-05	0.981883	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0175172	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.975337	9.99E-05	9.99E-05	0.0239636	9.99E-05	9.99E-05
0.154228	0.845772	0.84736	0.134788	0.0178516	0.156608	0.822148	0.00924439	0.0119993	0.07192	0.751342	0.011175	0.129799	0.0357639	1.00E-04	0.972666	0.0269346	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.973252	1.00E-04	1.00E-04	1.00E-04	0.0262482	1.00E-04	9.99E-05	0.97319	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0262104	9.99E-05	9.99E-05	0.00662328	9.99E-05	0.963708	9.99E-05	9.99E-05	0.0290686	9.99E-05	9.99E-05
0.149383	0.850617	0.850591	0.130737	0.0186725	0.151847	0.823028	0.01521	0.00991505	0.074195	0.754396	0.0144084	0.124802	0.0321983	1.00E-04	0.974745	0.0248552	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.975085	1.00E-04	1.00E-04	1.00E-04	0.0244152	1.00E-04	9.99E-05	0.975762	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.023638	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.969131	9.99E-05	9.99E-05	0.0301693	9.99E-05	9.99E-05
0.146843	0.853157	0.855229	0.131438	0.0133328	0.15955	0.827348	0.00869727	0.00440538	0.0691145	0.760443	0.00962774	0.131196	0.0296183	1.00E-04	0.985862	0.0137383	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.98642	1.00E-04	1.00E-04	1.00E-04	0.0130798	1.00E-04	9.99E-05	0.985968	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0134324	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.980121	9.99E-05	9.99E-05	0.0191792	9.99E-05	9.99E-05
0.151272	0.848728	0.849633	0.13179	0.0185772	0.157606	0.820377	0.0100425	0.0119743	0.0781061	0.75155	0.0143035	0.127128	0.0289123	1.00E-04	0.980164	0.0194366	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.980475	1.00E-04	1.00E-04	1.00E-04	0.0190249	1.00E-04	9.99E-05	0.981033	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0183676	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.974429	9.99E-05	9.99E-05	0.0248718	9.99E-05	9.99E-05
0.157437	0.842563	0.844779	0.136817	0.0184043	0.15571	0.814444	0.0201588	0.00968738	0.0747798	0.750377	0.0109698	0.124286	0.0395868	1.00E-04	0.98431	0.0152898	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.984548	1.00E-04	1.00E-04	1.00E-04	0.0149523	1.00E-04	9.99E-05	0.983456	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0159444	9.99E-05	9.99E-05	0.00351276	9.99E-05	0.97464	9.99E-05	9.99E-05	0.0212473	9.99E-05	9.99E-05
0.15241	0.84759	0.848847	0.133175	0.0179788	0.160362	0.818488	0.0142407	0.00690916	0.0764279	0.750985	0.0116191	0.129995	0.0309734	1.00E-04	0.987643	0.0119575	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.985974	1.00E-04	1.00E-04	1.00E-04	0.0135257	1.00E-04	9.99E-05	0.985551	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.0138497	9.99E-05	9.99E-05	0.000329111	9.99E-05	0.9811	9.99E-05	9.99E-05	0.0179709	9.99E-05	9.99E-05
0.161861	0.838139	0.840896	0.143011	0.0160933	0.153447	0.812057	0.0281468	0.00634944	0.0820491	0.747911	0.010002	0.123451	0.0365865	1.00E-04	0.983471	0.0161292	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.983894	1.00E-04	1.00E-04	1.00E-04	0.0156063	1.00E-04	9.99E-05	0.984135	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.015265	9.99E-05	9.99E-05	0.00757532	9.99E-05	0.973912	9.99E-05	9.99E-05	0.0179132	9.99E-05	9.99E-05
0.181543	0.818457	0.820154	0.154915	0.0249313	0.163508	0.791434	0.0272671	0.0177912	0.0774891	0.724739	0.0151658	0.134915	0.0476908	0.00408192	0.956557	0.0229937	1.00E-04	0.00130625	0.0149614	0.00818428	0.956766	0.0104388	1.00E-04	0.00386315	0.0205476	1.00E-04	0.00224581	0.955499	0.00907896	1.00E-04	1.00E-04	0.0107861	0.0220901	1.00E-04	0.00381054	0.0194371	0.00636029	0.944965	1.00E-04	1.00E-04	0.025027	1.00E-04	1.00E-04
0.181289	0.818711	0.819776	0.156065	0.0241593	0.158882	0.793117	0.0288219	0.0191794	0.0803956	0.726148	0.0186286	0.133848	0.0409789	0.0124987	0.935616	0.0362213	1.00E-04	0.003014	0.01255	0.013931	0.935809	0.00785114	0.00488882	0.00307066	0.0343498	1.00E-04	1.00E-04	0.93577	0.0168765	1.00E-04	0.00388865	0.00936623	0.0337982	1.00E-04	0.00957507	0.0288897	0.00204812	0.921536	1.00E-04	1.00E-04	0.0375508	1.00E-04	1.00E-04
0.189438	0.810562	0.813545	0.15986	0.0265946	0.162831	0.782793	0.0396575	0.0147184	0.0841156	0.719363	0.0189129	0.131654	0.0459542	0.0158708	0.94449	0.0262451	0.00351085	1.00E-04	0.00978305	0.0160937	0.943083	0.00916027	0.00309479	0.000606837	0.0230752	0.00488664	0.00140174	0.941436	0.0168444	0.00142638	1.00E-04	0.0105954	0.0252632	0.00293265	0.00974776	0.0281988	0.00518719	0.929649	1.00E-04	1.00E-04	0.0268175	1.00E-04	1.00E-04
0.290611	0.709389	0.711326	0.271649	0.0170252	0.18133	0.683075	0.127615	0.00797957	0.0642629	0.630575	0.0138081	0.155575	0.135779	1.00E-04	0.847117	0.00832712	0.099609	0.0353442	0.00950233	1.00E-04	0.844532	0.0117702	0.00840799	0.0248963	0.00756573	0.102728	0.00628875	0.847846	1.00E-04	0.103483	0.0227509	0.00961534	0.00895751	0.000957922	1.00E-04	0.00755189	0.0104763	0.840409	0.0999684	1.00E-04	0.0122086	0.0242952	0.00489062
0.171005	0.828995	0.828963	0.144084	0.0269523	0.148882	0.803146	0.0312623	0.0167097	0.0850964	0.736841	0.0152952	0.127019	0.0357483	0.0137425	0.929822	0.0474959	1.00E-04	1.00E-04	0.00873933	0.0161002	0.929589	0.00907278	1.00E-04	1.00E-04	0.0449379	1.00E-04	1.00E-04	0.928508	0.0186889	1.00E-04	1.00E-04	0.00815795	0.0442457	1.00E-04	0.0115041	0.0194764	0.000609433	0.918823	1.00E-04	1.00E-04	0.0491873	1.00E-04	1.00E-04
0.462414	0.537586	0.545117	0.438016	0.0168671	0.389563	0.497955	0.105412	0.00707074	0.0733133	0.445726	0.00648701	0.377439	0.0970348	0.0171877	0.657931	1.00E-04	0.05888	0.265802	1.00E-04	0.0168143	0.655083	1.00E-04	1.00E-04	0.254571	1.00E-04	0.0732325	0.00757815	0.655729	0.0121835	0.0675132	0.256696	1.00E-04	1.00E-04	1.00E-04	0.00488346	0.0409546	1.00E-04	0.646778	0.0606885	1.00E-04	1.00E-04	0.241855	0.00453981
0.464992	0.535008	0.542318	0.447342	0.0103404	0.399577	0.492776	0.106695	0.0009518	0.0694271	0.444664	0.00373605	0.381453	0.10072	0.00975001	0.657643	1.00E-04	0.0645016	0.267906	1.00E-04	0.00658554	0.65446	1.00E-04	1.00E-04	0.255571	1.00E-04	0.0830843	0.00874385	0.655223	0.00256714	0.0754176	0.257749	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0337627	1.00E-04	0.642832	0.07031	1.00E-04	1.00E-04	0.250275	0.00242029
0.451012	0.548988	0.557594	0.428373	0.0140329	0.396308	0.508848	0.0940041	0.000839609	0.0806562	0.456978	0.000973851	0.377892	0.0835003	0.0164771	0.670133	1.00E-04	0.0457758	0.267414	1.00E-04	0.0182267	0.666056	1.00E-04	1.00E-04	0.259574	1.00E-04	0.0558434	1.00E-04	0.668358	0.0173612	0.053996	0.259885	1.00E-04	1.00E-04	1.00E-04	0.0148265	0.0272075	1.00E-04	0.659466	0.0487916	1.00E-04	1.00E-04	0.249308	1.00E-04
0.573441	0.426559	0.433618	0.566282	1.00E-04	0.259219	0.402176	0.338505	1.00E-04	0.0632307	0.371462	1.00E-04	0.241654	0.323553	1.00E-04	0.604342	1.00E-04	0.280801	0.114556	1.00E-04	1.00E-04	0.600262	1.00E-04	1.00E-04	0.0800072	1.00E-04	0.319331	0.0288495	0.598324	1.00E-04	0.292444	0.0799834	1.00E-04	1.00E-04	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.599447	0.276851	1.00E-04	1.00E-04	0.0911471	0.0320551
